wav_file,label,transcription
Ses01F_impro07_F006,8,at arapaho we could afford that . garbage . yeah . so what are you doing this summer though ? you re staying around too yeah ?
Ses02F_impro06_M018,7,that will be it ll be it ll be better that way . i mean time will tell . time heals you know and it s good . it s okay . i mean it wasn t anybody s fault or anything like that so .
Ses04M_script01_1_F004,8,did you talk to him ?
Ses01F_script01_3_F030,3,aw geez .
Ses02F_impro02_M011,8,i don t want you in danger . where are you going ? you re going over to war .
Ses03M_impro05a_F000,7,can i help you sir ?
Ses04M_script01_3_M027,3,it takes a little time to toss that off because they weren t just men .
Ses04F_impro07_F059,2,okay . no that s dorky .
Ses04M_script02_2_M023,8,you want to get some champagne ?
Ses05F_script02_1_F012,7,i just don t .
Ses05F_script03_2_F008,4,i m growing quite tired and bored of this conversation .
Ses01F_impro04_M001,7,yeah .
Ses01F_impro05_M019,7,yes .
Ses03M_impro02_M019,3,you know i can t say no .
Ses04M_impro05_F027,4,i d be happy to give you a cup of coffee too .
Ses04F_script03_1_M027,7,do you remember that awful scene in venice ?
Ses02M_impro02_F010,3,i mean can t they put you in like you know kitchen work or something where you won t get
Ses01F_impro05_M029,7,well then maybe you can just call him and he can give you more money . but right now all i can do 
Ses04M_script03_2_F008,1,just a little perhaps nothing serious .
Ses02M_impro07_F016,1,you get to like be a part of that .
Ses01M_script01_3_M009,1,ann i love you . i love you .
Ses01M_script03_1_M015,8,what this sacred and beautiful thing love ?
Ses05F_script01_1_F028,7,well i just don t see why it has to be annie .
Ses03F_script03_1_F024,8,well i burnt a hole in my comb too and all the towels in the bathroom . laughter .
Ses02F_impro06_M002,7,i m sorry to hear about that .
Ses02F_impro03_F028,2,it s so girly . i don t even know how to like it s so weird but it ll be fun . my mom will love to be like she ll get so into it i m sure .
Ses03M_impro03_F029,6,what ?
Ses05F_script03_2_M016,0,oh that reply has broken my heart .
Ses03M_impro03_M021,1,you re my guiding light then they put on that song the i ve had the time of my life that song .
Ses04M_script01_2_F000,0,why did he invite her here ?
Ses01M_impro07_F033,1,you re like the rookie ? the new kid .
Ses02M_script01_1_M004,3,no . i figured it was best to leave him alone .
Ses01M_script02_1_M040,2,out there there s like this big mass of silver fish they re heading this way . . .
Ses03M_impro05a_M020,0,what is the matter with you ?
Ses05M_script01_3_F021,3,it wouldn t work like this .
Ses05F_script02_2_F016,3,dancing barefoot in the sand drinking champagne from the bottle .
Ses04M_impro07_F006,2,right .
Ses01M_script03_1_F021,1,if one of us dies . . .
Ses02M_script01_2_F001,0,she s been in new york three and half years why all of a sudden 
Ses02F_impro06_M011,7,but look at the he look at the life he did get to lead . i mean for his age he d done so much and 
Ses05M_script01_3_F024,3,do you still feel like that ?
Ses03F_impro08_F029,7,okay ? thank you for calling . goodbye .
Ses04M_script03_1_F015,2,shall we always want to bicker and fight ?
Ses05F_impro05_M001,7,on what airline ?
Ses04F_script01_3_F027,8,because you mustn t feel that way anymore because you have a right to whatever you have chris do you understand everything
Ses03F_impro02_M005,6,what ? you can t do that . three weeks ?
Ses02M_script01_3_M014,2,you felt something that far back ?
Ses02M_script01_1_F039,4,just don t go thinking that way .
Ses05M_script03_1_M010,2,uhh you mustn t say that my darling .
Ses01M_script02_1_M006,8,my flashlight . how could i forget my flashlight ? god 
Ses05M_script03_2_F026,7,you always had a weak head .
Ses04F_impro06_M002,3,mmhmm . yeah . yeah . i mean it s it s hard . it s hard .
Ses05M_impro02_F017,5,but so many people have died .
Ses03M_script01_3_M003,8,well . . .
Ses01M_script01_3_M000,1,yeah that kind of went out of style didn t it ?
Ses01F_script03_2_F023,0,mind your own business .
Ses03M_impro03_M037,8, and so . . . yeah .
Ses05M_impro08_M005,7,has somebody tried to pin your site ?
Ses01F_script02_2_M006,7,carla can i ask you something ? now don t take this the wrong way but are you on your period ?
Ses01M_impro01_F030,8,sit back down .
Ses02M_impro08_M019,7,uh i mean have you been shopping around on the internet and stuff ? i mean that you gave 
Ses03F_script01_1_F053,7,yeah . i can see that .
Ses04M_script02_2_M000,7,well so what d you think ?
Ses02M_script03_1_M002,5,must be them then .
Ses03M_impro03_M013,2,come on . it was her birthday .
Ses01F_impro04_M002,7,no . there s regular jobs on there .
Ses03F_script01_1_F025,4,and she she s larry s girl .
Ses01M_impro06_M004,3,god i ve told this story so many times . umm .
Ses05F_impro03_F056,1,you won t have trouble you won t have trouble .
Ses05M_script01_3_F020,3,you have to tell me .
Ses01F_script02_1_F003,6,what flashlight ?
Ses05M_script01_1_M027,8,well if that s the case then that s the end of it . but from her letters it sounds like she has forgotten him . i ll find out . and then we ll thrash it out with dad all right ? mom don t avoid me .
Ses01M_script02_2_F037,3,i didn t say that .
Ses01M_script03_2_F039,0,oh you re cruel you re . . .you re . . .i hate you i hate you . go away . you re conceited . you re overbearing . you re utterly impossible .
Ses02F_script01_1_M022,8,ah sometimes you infuriate me . you know that ? i mean isn t it your business too if i tell dad and flips freaks out about it ? i mean you have such a talent for ignoring things .
Ses01M_impro05_M008,0,you work here .
Ses02F_script03_1_M019,2,yes . yes . with all his might .
Ses03F_impro08_F015,7,no we don t just give you things . we re we re 
Ses05M_impro03_F021,1,oh my gosh . you told your parents already ? and everything
Ses01F_impro05_F026,0,what s your name ?
Ses02F_script01_3_F005,8,you saw that . i mean and then well you ve been kind of um 
Ses02M_impro08_F024,1,yeah .
Ses03F_impro03_F014,1,he scored points .
Ses03F_script02_2_F048,1,at least we won t need glasses .
Ses02M_script02_1_M008,4,who s is it ?
Ses03M_script01_1_F020,0,well what do you want me to do ? i mean you re old enough to know your own mind .
Ses04F_impro06_M013,3,that s right . that s right . i mean he would want us to you know celebrate the life that he that he lived and you know enjoy the rest of ours as much as we can .
Ses02M_impro05_F001,7,oh did you check ? did you make sure as it went around the second time that it 
Ses02M_script02_2_M029,0,well welcome to the human race all right . do you think this is what i had in mind when i proposed ? you think i had this great fantasy going that four years down the road we d come to the beach and yell at each other over fish ?
Ses03M_script02_2_M046,1,or not .
Ses01F_script03_1_M018,1,who knows ?
Ses01F_impro01_M008,4,no . i need another id a separate one .
Ses01F_script01_3_F009,7,i umm . i guess i guess that s kind of why i came .
Ses04F_impro04_F008,0,yeah but you weren t unemployed for three years trying to find any job . i mean at this point i m going to go drive a cab or you know work at the gas station or something . i don t even i don t know what to do anymore .
Ses03F_impro03_F007,2,he comes up onstage and the entire cast everyone just like
Ses01M_script01_1_F032,0,do you know what that ll do to you to your father do you know ? i don t .
Ses01F_script03_2_F033,8,turn it on again please .
Ses04F_impro07_M049,2,good . alright we re so happy .
Ses04M_impro04_M012,4, i mean i don t understand . it s like i mean i feel like i m qualified enough . i just don t understand . like i mean it s just like a matter of circumstance but it s been three years you know three years .
Ses02M_script02_2_F037,1,don t be ridiculous . i mean don t you know that ?
Ses05F_impro03_M038,1, laughter 
Ses03M_impro01_M023,0,no . i m not going anywhere . i m staying here i am filling out right now okay just calm down . i m filling out right now just take the god damn piece of paper .
Ses03M_script01_1_F046,3,yeah . i can see that .
Ses05F_impro05_M006,7,but uh i don t see it here in the airport yet . uh
Ses05M_impro08_M018,7,okay ? does it list your ip address there ?
Ses01F_script03_1_F011,1,don t laugh at me . i m being serious .
Ses02M_script03_2_F016,8,it s a woman s job to allure the man
Ses01M_script02_2_F040,3,you are the one who probably wishes he was with somebody else someone who didn t take everything so seriously someone who would enjoy yourself .
Ses05M_impro07_F045,1,yeah . we ll have so much fun .
Ses05F_script01_3_F009,1,i guess this is why i came .
Ses01M_impro03_M014,7,yeah . make her like open the bank account and stuff too .
Ses04M_impro08_M028,7,alright . take care .
Ses05M_impro03_M009,1,well instead i climb up on the rock and like i i didn t do it well i did it on purpose . i made it look like i accidentally did it . i slipped down into this pool of water right ? and she freaks out because i slide all the way down this rock . and um 
Ses03M_script01_1_M047,3,no you don t . i m a pretty tough guy .
Ses02M_impro05_M001,7,it seems that uh my my bag didn t make it out on the carousel .
Ses02M_script03_1_F020,8,thank you dear the same applies you except that if i catch you so much as looking at another woman i ll kill you .
Ses01F_script01_3_M005,7,well i was kind of planning of sneaking up on you over the course of a week or so . they just take it for granted that we re all set .
Ses04M_impro02_M016,4,yes you can . yes you can . you know you can . you re a strong person .
Ses02M_script03_2_M007,0,what about me ?
Ses02F_impro03_F015,1,i know . so we re gonna take it like we re not gonna get married right away cause we want to like have plenty of time to plan everything out
Ses04M_script01_1_F007,3,he s getting just like after he died . what s the meaning in that ?
Ses01M_script03_1_F038,1,utterly utterly ridiculous .
Ses02M_script03_1_F011,8,don t laugh at me . i m serious .
Ses04M_impro04_M000,4,oh man i just i don t know what to do . i don t know what to do . it s like every job you know i go to every job i apply to 
Ses03F_impro01_F002,7,what s wrong ?
Ses04F_impro07_F004,2,well yeah that s the general idea . laughter 
Ses03M_impro02_F018,4,you can say no ?
Ses01M_script03_2_F035,0,very well if you insist on being boorish and idiotic .
Ses03M_impro02_M033,6,are you kidding me ? no .
Ses03M_script03_1_M004,2,i don t care then .
Ses04F_script01_3_M039,3,i felt what you said ashamed somehow
Ses03M_impro03_F025,1,she said sure ?
Ses02M_script01_1_F036,0,tell me you d leave the business ?
Ses05M_impro07_F008,1,that s awesome .
Ses01F_script02_2_F009,0,because they never do . have they . . .have they ever ?
Ses01F_impro02_M011,3,yeah .
Ses03F_impro08_M000,0,hey you stupid dumb shit machine give me a fucking operator huh ?
Ses04F_script03_2_M007,0,what about me ?
Ses03M_script01_2_M013,8,calm yourself alright ?
Ses02F_impro07_F014,2,yeah i mean there s all the money stuff and my mom s helping me with the financial aid and stuff . but it ll be fine 
Ses05F_script02_1_F019,8,that s the wind .
Ses03F_impro07_M015,2,yeah we re going to celebrate .
Ses04F_script02_2_M048,8,you still cold ? do you want to go home ?
Ses03F_script01_2_M014,0,huh ?
Ses05M_script02_2_F022,3,no .
Ses01F_script02_2_M038,3,i just i know i don t make you happy .
Ses02M_script03_2_M023,4,they snap .
