wav_file,label,transcription
Ses04F_impro08_F003,4,okay sir . i d be happy to help you .
Ses04M_impro01_M014,4,i don t care well you re having a bad i just waited in line for two hours .
Ses05F_script01_3_M004,7,what ?
Ses01M_impro05_M017,8,it s gone .
Ses04M_impro07_M038,8,you ve got a point there .
Ses01M_script03_2_M009,8,and what about me ?
Ses02M_script02_2_M032,4, cause you know what you get carla you know what you get ? this .
Ses02M_script03_1_M032,8,we were very much younger then .
Ses04M_impro04_M005,4,yeah i tried that . and there was like yeah like i did like one thing once . but like that s not it doesn t last very long . and it s not enough to live on .
Ses04M_impro07_M012,1,i m guessing you know it s like i i checked it out . and like they have a decent history program .
Ses01M_script01_1_F037,0,oh must you be inspired .
Ses05F_script01_1_M004,3,no . i figured it was best to leave him alone .
Ses02F_script03_2_M032,8,you better turn that off i think .
Ses04F_script03_1_F030,2,and very much sillier .
Ses04M_impro07_F000,6,what no way .
Ses03F_impro06_F017,3,so talented .
Ses03F_script03_2_M017,0,going somewhere dear ?
Ses02F_impro01_M012,4,no it s 
Ses01M_impro04_F008,7,right sure .
Ses05F_impro03_M006,2,oh my gosh .
Ses02M_script02_2_M044,8,you still cold ? do you want my jacket ? do you want to go home ?
Ses02F_script02_2_M012,4,no of course not .
Ses01F_script03_1_M018,1,who knows ?
Ses01M_impro01_F021,0,do you know how long i ve been working here ? how long have you lived in california ?
Ses02F_script03_2_F013,0,don t be so stupid .
Ses05F_impro04_F013,4,i don t know . i feel like i ve tried everything .
Ses05M_impro01_F010,4,sir you i mean
Ses02F_script03_1_M004,7,i don t care then .
Ses02F_script01_2_M001,7,well maybe he just wanted to see her again .
Ses01F_impro06_F018,7,yeah . it s huge . redlands is an old city so they have lots and lots of stones .
Ses05M_script01_3_M022,7,i don t i don t know where to start .
Ses03F_impro02_M007,0,i can t no i can t do this alone .
Ses03F_script01_1_F044,4,oh you have to be inspired .
Ses03M_impro03_M017,1,i got all the character animals to do a conga line 
Ses05M_script02_1_F004,8,yes .
Ses03M_impro03_M037,8, and so . . . yeah .
Ses01F_impro05_F027,8,sean . great . do you have a badge number or something ?
Ses05F_script03_2_F033,0,fine if you insist on being completely insolent .
Ses03F_script01_2_F018,3,no you ve got to believe .
Ses05M_impro01_F000,7,can i help you ?
Ses03M_impro02_F026,3,and this isn t the first time you know ? i mean you always . . .sending you off to different places and . . .
Ses04M_impro06_M000,3,thanks .
Ses02M_script01_1_M022,8,sometimes you infuriate me you know that . isn t it your business to if i tell dad and he throws a fit about it ? you have such a talent for ignoring things .
Ses03M_impro05b_M013,0,wow . thank you . holiday inn . wow . thank . . .the flight cost five hundred dollars .
Ses04F_impro04_F032,4,well maybe you could be a little helpful . i mean obviously you don t have any problems so would it really take so much time out of your day to just go ahead and help somebody else .
Ses01M_script01_3_F004,7,for one thing your mother as much as told me to go .
Ses04F_script01_1_F000,8,what s he going to say ? maybe we should tell him before he sees it .
Ses03M_script01_2_M003,4,hey don t look at me like that . i don t know anymore than you .
Ses05M_script02_2_F012,3,i did want to see it . i always want to see it . i just i keep thinking this will be the time and it never is .
Ses03M_impro05b_M015,0,of course i had my name tags on the luggage .
Ses03F_impro01_F007,4,look i no no no i you don t understand . i have to go back to work .
Ses04M_script03_1_F018,2,well that s serious enough isn t it ?
Ses04M_script03_1_M013,0,all the futile moralists who try to make life unbearable . laugh at them . be flippant . laugh at everything . all their sacred shibboleths . flippancy brings out the acid acid in their damn sweetness and light .
Ses05F_impro05_F038,4,this is ridiculous .
Ses03F_script03_2_M028,0,you had a riotous must have had a riotous time . no restraint at all . very enjoyable . you never had much anyhow .
Ses03F_impro07_M002,8,yeah ?
Ses01M_impro07_F004,2,that is incredible .
Ses04M_script03_2_F027,4,they sting .
Ses03M_script02_2_F035,3,i know you are augie . i know you wanted this evening to be nice .
Ses04F_impro06_F007,3,thank you for being here .
Ses05F_impro05_F020,0,well i just i paid so much money for this ticket . i feel like you guys should be able to get to offer me more than a fifty dollar voucher .
Ses02M_impro05_M021,4,you ve already checked ? can you check again ? garbage 
Ses04M_script03_2_M055,0,little vampire and i hope to god i never set eyes on you as long as i live .
Ses03F_script01_2_M004,7,well so what ?
Ses03M_script02_2_M046,1,or not .
Ses03M_script03_2_M027,8,i suppose you let him kiss you a great deal more then ?
Ses05M_script01_3_F015,2,not like that you re not .
Ses05F_impro08_F008,7,okay so where ? okay all right so where did you uh locate your your bill ?
Ses05M_impro02_M018,3,i know . but i ll i ll send the pictures all the time and i ll write them emails and you can read them the emails that i send them .
Ses02F_script02_1_M031,7,i don t get it . the first time we came here you said it was the best night of your life .
Ses05M_impro03_M010,1,and i pop up out of the water and i had planned it already you know ? i pop up out of the water and i breathing and i like grab her hand you know . and that in my hand i ve got the ring .
Ses04M_impro06_M003,3,yeah .
Ses05M_impro08_F020,8,what happening so if we reset this how will i know it s not going to happen again every other week ?
Ses03M_script03_2_F018,8,no it isn t .
Ses05M_impro04_M038,4,i like to think so .
Ses05F_impro04_F006,4,that s fine . i d be willing to start anywhere . i can t get a job .
Ses05M_script02_2_M014,4,you were fine on the phone call with marge eating dinner was fine talking uh washing the dishes no problem . all right . so i m taking a shower you re watching tv the news and you say the grunions are running tonight and i say great let s go . i m feeling lucky . and so all right and i m putting on my coat i m putting out the animals i m pulling the car out of the garage .
Ses01M_script02_2_F028,4,no .
Ses05F_script03_1_M004,8,i don t care then .
Ses04F_impro07_M011,8,and a taser and a knife .
Ses02M_script03_2_M013,8,you needn t be so grand just because don t happen want any yourself right now .
Ses03M_impro05a_F014,7,yes it is
Ses05F_impro07_M026,2,you re a wild and crazy woman .
Ses04F_script02_1_F018,8,last year you will also remember our shoes got wet . i got sand in my panties . we got in a big fight over nothing . you got a sore throat and we did not see the grunions .
Ses03F_impro02_F026,3,no i have to go .
Ses04F_script03_2_M018,8,as a matter of fact that s perfectly true .
Ses01F_script01_3_M014,6,you felt something that far back ?
Ses04F_impro01_M009,4,what i need you to do is go to the back of the line 
Ses01M_script02_1_M036,4,and last year i remember like distinctively you were so excited to get here that you didn t realize you stubbed your toe until we were in a car .
Ses05F_impro02_M036,3,all the time every day every day . they have e mail over there and stuff like that right ? i can send you pictures .
Ses01M_script03_2_M033,0,well then you ll wake the people downstairs .
Ses02M_impro07_F012,2,yay .
Ses02M_script02_2_M025,7,get married again ?
Ses01M_impro01_F027,8,yeah .
Ses05M_impro02_F015,5,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses01M_script02_2_F026,3,no .
Ses01F_impro01_M002,4,who told you to get in this line ?
Ses04F_script02_1_M020,4,honey this is natural phenomenon . i mean this only happens once a year . this is a great opportunity .
Ses04M_script01_2_M008,8,oh . now listen kid .
Ses01F_impro04_F024,4,you know you re riding the bus too .
Ses03F_impro01_F005,4,excuse me ? no no . i waited in the line over there . .
Ses05M_script03_1_M022,2,so is everyone else in the long run . let s be superficial and pity the poor philosophers . let s blow trumpets and squeakers and enjoy the party as long as we can like little quiet idiotic school children .
Ses05M_script03_1_F031,7,you knew there was nothing in that .
Ses02M_script01_1_F015,7,i got an idea but what s the story ?
Ses04M_impro01_F015,4,i can t do that . it s against our rules . you can go get in that line over there or you can just go ahead and leave and come back another day . maybe there will be a shorter line .
Ses04F_impro02_M001,3,this is really this is unfair .
Ses03M_impro08b_M007,7,well um okay . your sim card is in didn t fall out 
Ses04F_impro07_F059,2,okay . no that s dorky .
Ses01F_script03_1_M009,1,with perfect poise .
Ses01F_impro02_M001,3,i don t understand . you ve already done so much i don t know why do you have to go back .
Ses01M_impro06_M009,3,no .
Ses04M_script01_2_F002,0,she s been in new york three and a half years . why all of a sudden 
Ses02M_script01_3_F000,8,you re the only one i know who loves his parents .
Ses04M_script03_2_M045,8,i will do no such thing .
Ses03M_script02_2_F025,3,no .
Ses02M_impro07_F024,1,i will do the best i can .
Ses05M_script01_1_F004,3,did you talk to him ?
Ses01M_impro05_M022,0,my computer which has all of my data which i m collecting right now .
Ses03F_impro02_M014,3,i have to work .
Ses01M_script03_1_M022,1,ahh . . .who knows .
Ses04F_script03_2_M019,8,yes it is .
Ses01F_script03_2_F009,8,no . thank you .
Ses03M_impro06_F013,3,just things happen in life and you just . . .there s just no explanation you know ? we just don t . . .
Ses03M_script02_1_M016,2,i wonder if they can hear us talk ? or feel the vibrations in the sand when we move around ?
Ses01M_impro01_F014,8,hi . you know . . .
Ses05M_impro04_F005,7,well i mean right now i m just doing a little bit of everything . and i don t i don t think that i m in like a profession like career oriented place .
Ses04F_impro07_F016,2,they have u .s .c . has everything because u .s .c . is the best school ever .
Ses04M_impro08_M015,4,ma am i i i understand that . i understand that . what i can do for you right now is what i m telling you is that i can do i can give you a hundred dollars back and then you ll have to fill out a complaint form and then you ll get there ll be some investigation . some men will show up at your house and go through your things .
Ses05M_script01_1b_M036,0,yeah i d like one hour a day . if i have to grub for money all day long i d like to go home to something beautiful . i d like a family . i d like some kids .
Ses05M_script01_2_F002,7,nobody comes seven hundred miles just to see .
Ses03M_impro03_M020,1,chucky . . .i don t know . i don t know . anyways i pull her up and i go i go sarah
Ses03F_script03_1_F000,7, breathing 
Ses04F_impro01_M013,4,and you filled out 
Ses04F_script02_2_F025,7,no .
Ses03M_impro07_M023,2,some miso soup . you can get whatever . you can get a vat full of miso soup . god .
Ses03F_impro08_F004,7,okay and this is for verizon ? your provider ?
Ses02M_script03_1_F023,1,i know you did . you threw it out of the window into the grand canal i don t think i ll ever forgive you for that .
Ses01M_impro03_M014,7,yeah . make her like open the bank account and stuff too .
Ses02F_script03_1_M005,7,hello ? hello ? what ? wrong number .
Ses05F_impro06_M022,7,do you know what it s going to pass eventually i mean it ll never pass it ll always be there and you ll always remember and everything like that but you know . it ll get easier i guess .
Ses03M_script01_1_F046,3,yeah . i can see that .
Ses03F_script03_2_F043,0,beast or brute cad swine beast beast brute .
Ses05F_script02_2_M029,8,yes it is .
Ses05F_impro03_M065,1,exactly laughter i think that ll go over great don t you ?
Ses04F_impro02_F024,3,fine .
Ses04F_script01_3_M023,3,no nothing like that .
