wav_file,label,transcription
Ses03M_impro06_F020,2,now i can t .
Ses05M_script01_1_M028,0,so what ? i m not fast with women .
Ses03M_impro08a_F014,0,i want to talk to a supervisor
Ses02F_script03_2_M030,0,we could get a good debate going about this don t you think ? intemperate tots .
Ses01M_script01_1_F042,0,i don t understand you do i ?
Ses02F_script03_2_F020,0,adders don t snap they sting .
Ses04M_impro02_F025,1,it s a free world . i can go where i want . wherever you are that s where we re going to go .
Ses05M_impro01_F010,1,sir you i mean
Ses05F_impro04_F026,1,i just i
Ses03F_script01_2_M018,0,huh ? what the hell s the matter with you kate ?
Ses05M_impro04_M011,1,yeah yeah . well hello . that s what i m doing too . but i can t get the restaurant job . i can t get the restaurant gig . no one will give me anything .
Ses04M_impro05_M017,0,no . no . no . what i need you to do i need you to write checks for i need you to write three of them . that ll be satisfactory .
Ses01M_script01_2_M005,1,okay now listen kids . . .
Ses01M_script02_2_M008,2,can i ask you a question ? are you on your period ?
Ses03F_script01_1_F034,1,you know the trouble is you ve never had enough women . no you never did .
Ses05M_impro07_M028,2,not a lot . i mean i wouldn t want to live with more than three other people . so like four of us total right ?
Ses04M_impro02_F012,1,then why do you have to go a year at all ?
Ses02F_script01_1_M015,1,all right . all right . listen to me . you know why i brought annie here don t you ?
Ses03F_impro04_F011,2,really ?
Ses01M_script02_2_F015,0,no we won t . it s pointless it s like a waiting up to see santa claus .
Ses04M_impro02_M035,1,well i guess we re at a stalemate then aren t we ?
Ses05F_script03_2_F030,0,there aren t any people upstairs it s a photographer s studio .
Ses01F_impro04_M010,2,hmm .
Ses01F_impro04_F026,1,you re saving the environment . mmhmm
Ses03M_impro02_M015,2,you can do it . alright ? you can you can be strong you can be strong for both of us alright ?
Ses01M_impro01_F000,0,next .
Ses04M_script01_1_M036,1,i ve been a good son too long a good sucker . i m through with it .
Ses04M_impro07_F036,2,excuse me ?
Ses02M_script01_3_F019,2,well what s wrong ? i mean even in your letters there was some something ashamed .
Ses04F_script03_2_F044,0,i d rather die in torment . beast . brute . calf swine .
Ses04F_script01_2_M016,1,why me above all ?
Ses03F_script02_1_F014,1,oh god augie .
Ses03F_script03_2_F027,1,you ve always had a weak head .
Ses03F_script02_2_M022,1,what ? what ? do you want me to breathe in your ear ?
Ses04M_script03_2_F012,1,if you hadn t been so nosey you never would have known a thing about it .
Ses02F_script01_1_M011,0,why shouldn t he dream of him and walk the nights waiting for him ? do we contradict him ? do we say straight out that we don t have any hope anymore ? that we haven t had hope for years now ?
Ses02M_script02_2_F010,1,no we won t it s pointless . it s like waiting up to see santa claus 
Ses02F_script02_2_F026,1,no .
Ses03M_script01_1_M006,2,i guess he is .
Ses05F_impro05_F023,0,and that you re going to transport them safely from one place to another .
Ses04M_impro01_M022,1,please will you please will you please just grab the form ?
Ses03F_script02_2_M010,1,we ll see them this time .
Ses05M_script03_1_M007,2,with the worst with the most perfect poise ?
Ses04F_script02_2_F014,0,and the fish won t show up .
Ses04M_script02_2_M024,1,what you want me to breathe in your ear ?
Ses05M_impro03_M003,2,oh my god it was just last weekend .
Ses03F_script01_1_F025,1,and she she s larry s girl .
Ses02M_script01_1_F028,1,that s a good answer but it doesn t answer anything . i mean you haven t seen her since you went away to war it s five years .
Ses03F_script02_2_F005,0,augie goddamn it don t ask me that . you always ask me that . why do you ask me that ? i hate it . it s insulting .
Ses05F_impro02_F035,2, sigh three weeks .
Ses01M_script02_2_M034,1,well welcome to the human race .
Ses04M_impro05_M024,1,you you you you re misunderstanding me . you re going to do that .
Ses05F_impro01_M017,1,i m not saying that you re stupid ma am . i think you just said that you were stupid .
Ses04M_script03_2_F036,0,why ?
Ses01F_impro05_F008,0,flight seven fourteen .
Ses03M_impro05a_F018,0,sir i just . . .you need to calm down is what needs to happen right now .
Ses02F_impro05_F011,1,i didn t sign anything .
Ses04M_script03_2_F031,0,you re quite insufferable . i expected it s because you re drunk .
Ses04F_script02_1_M037,2,it s single mindedness with no mind . urgency that s pure urge .
Ses01M_script03_1_F007,2, breathing 
Ses04M_impro02_M028,1,they won t let you come along . it s not going to happen .
Ses04F_script02_1_F011,1,not particularly .
Ses02F_impro05_F020,1,well can i at least have my fifty dollars please ?
Ses02M_impro07_M009,2,it was you know i wasn t too sure i mean you know it was kind of last minute for like the application
Ses01F_impro04_M030,1, . . .you can t get a job and refuse to have a resume .
Ses05F_script01_3_M023,2,it s it s mixed up with so many other things i 
Ses01F_impro03_F002,2,yeah . in the old town part .
Ses01F_script01_2_M009,1,hey look it s a nice day huh ? why are we arguing ?
Ses04F_impro05_F002,1,i i don t know . the place where they told me to go . look they told me to come talk to you because you guys lost my bag . not it s late . not it will be here soon lost it completely . what are you going to do about that ?
Ses05F_script01_2_F017,0,i can t help it !
Ses03M_script03_2_F024,0,adders don t snap they sting .
Ses01F_script01_2_F013,0,just believe with me joe . only last week a man came back in detroit missing longer than larry . believe with me . you above all have got to believe . just believe .
Ses03M_script03_2_M011,0,no particular reason . anyhow they were very small ones .
Ses01F_script03_2_F036,0,i won t . let go let go of me . listen listen ? i m sick and tired of listening to you you sadistic bully .
Ses03M_script03_2_F025,0,they sting .
Ses03M_impro05a_F028,0,what is your name ?
Ses03F_script01_1_M037,1,i grew up with her . okay . all these years when i think of someone i want to be my wife i think of annie . what do you want a diagram ?
Ses01M_script02_1_F021,0,yes .
Ses02M_impro07_M018,2,what ?
Ses05M_script03_2_M028,0,i do believe that i have said already that i had three minuet liquor glasses of brandy in the entire evening . a child of two couldn t get drunk of that .
Ses01F_script02_2_M031,1,no i m just like you . i thought it was going to be all roses and peaches and the bills would just pay themselves . and we ll have three fat rosy cheeked children . huh baby the joke s on us . because you know what you get ?
Ses03M_impro05a_M010,0,okay . what do you want ?
Ses01F_script02_2_M013,1,no . of course not .
Ses05F_script01_2_F005,1,what s going on here joe ?
Ses03M_script01_1_M026,1,my whole entire bloody life time and time again .
Ses04F_impro01_F022,0,please just put the form in take the picture let me get my license and get the hell out of here . please .
Ses03F_impro08_M012,0,a free calling card ?
Ses05M_script02_2_F017,2,no .
Ses01M_impro05_M025,0,well you need to find it . can i just go back there and look through the bags ? can i just go back there and just go through maybe i ll find it .
Ses02M_impro01_F000,2,hi how can i help you ?
Ses02M_script02_1_F005,2,yea .
Ses04M_impro01_F017,1,i m sorry but i can t do that .
Ses02M_script02_1_F016,2,i m just not .
Ses04F_impro04_F017,0,okey so i m doing something wrong . what am i doing wrong ?
Ses04M_script03_2_M033,0,i suppose you let him kiss you a good deal more then hmm ?
Ses05F_impro01_M021,1,i don t know who told you that but they were wrong . i m sorry .
Ses02F_script01_1_M037,0,the business ? the business doesn t inspire me .
Ses01F_impro05_F022,0,who s in charge ? who is the president of jet blue ?
Ses03M_impro08a_F022,0,that you better be sorry .
Ses03F_impro05_F003,1,i had my luggage transferred here from paris to l .a . and now i m here and i need to be working and i have all my stuff in there .
Ses04F_impro07_F060,2,yeah .
Ses05M_impro04_M032,1,no it s demeaning . i am not a clown . i have talent . clowns don t have talent .
Ses05F_script02_1_F017,1,last year you also remember our shoes got wet and i got sand in my panties and we got into a big fight . you had a sore throat and we did not see the grunions .
Ses05F_impro08_F006,1,sir 
Ses05M_impro03_M016,2,we re going to do it back in the midwest where her family all is . they re all out there . you know so um and so just gonna have a small small wedding . but um you know of course you re going to come right ?
Ses04F_script02_1_F022,0,it s ridiculous .
Ses02M_script02_1_F006,2,i m cold .
Ses03M_script01_1_M011,0,why shouldn t he walk around and dream at him at night . walk around . why shouldn t he walk around ? why shouldn t he dream of him walk around at night waiting for him ? do we contradict him ? do we say flat out that we don t have anymore hope ?
Ses04F_script01_3_M041,2,i felt wrong to be alive to open the new bank book to drive the new car to see the new refrigerator .
Ses04F_script01_2_F000,0,why did he invite her ?
Ses03M_script01_3_F015,2,you started to write me .
Ses05M_impro01_F019,1,they re processed differently .
Ses03F_impro04_M015,2,how s the job ? still waiting tables at denny s ?
Ses01F_script01_1_M002,2,four o clock this morning . i heard a crack and i woke up and looked out . he was standing right over there when it cracked .
Ses04F_script03_2_F037,0,listen ? listen indeed . i m sick and tired of listening to you . you damn sadistic bully .
Ses02F_script03_2_M027,0,i m not in the least drunk .
Ses01M_impro04_F011,2,no . i m just saying though that if i was a person who was hiring somebody i would not hire someone who was angry or upset .
Ses04F_script03_2_F041,0,finally and forever
Ses04F_impro05_M018,1,terms and conditions in the agreement of purchasing a ticket . most people frequently look it over
Ses05M_script01_1b_F023,2,well how do you know she ll marry you ? maybe she feels like your father does .
Ses02F_impro07_M028,2,you ll be like are you a fan or a student you know ? student . laughter oh man that s awesome .
Ses04M_script03_2_F033,0,on the contrary a child of two could get violently drunk on only one glass of brandy .
Ses01F_script03_2_F022,0,yes i did quite a lot .
Ses04M_script03_1_M028,2,line ?
Ses05M_impro05_M018,1,well i don t care if it s legal . it s happened . it s already done .
Ses03M_script01_1_F026,1,and and and if you go on from there if you know already to go on from there then you can . but i m telling you something that i don t know where to go . you got it ? i mean do you ?
Ses03F_impro01_F007,1,look i no no no i you don t understand . i have to go back to work .
Ses03M_script01_2_F000,0,why did he invite her here ?
Ses05F_impro05_M021,1,i am sorry ma am .
Ses05M_script01_1_F031,2,what the hell is this ?
Ses04F_script01_1_F032,0,you marry that girl . you re pronouncing him dead . now what happens to your father ? do you know because i don t ?
Ses01M_impro01_M020,0,did you even look at the form ? i filled it out all these questions 
Ses04M_script01_1_M019,1,you know it s not only my business .
Ses03M_impro06_M024,2,why is that ?
Ses01M_impro01_M030,0,why ?
